class,concept,relation,relation_direction,weight
swing,music,HasContext,class -> concept,1.0
swing,jive,RelatedTo,concept -> class,1.0
swing,wave,RelatedTo,class -> concept,1.0
swing,lathe,RelatedTo,concept -> class,1.0
swing,dance,RelatedTo,class -> concept,1.0
swing,gate,CapableOf,concept -> class,1.0
swing,hack,RelatedTo,concept -> class,1.0
swing,tail,RelatedTo,concept -> class,1.0
swing,hack,RelatedTo,concept -> class,1.0
swing,oscillate,RelatedTo,concept -> class,1.0
syringe,doctor,AtLocation,class -> concept,4.0
syringe,bulb,PartOf,concept -> class,2.0
syringe,douche,IsA,concept -> class,2.0
syringe,spray,MannerOf,class -> concept,2.0
syringe,draw,RelatedTo,class -> concept,1.0
syringe,syringable,DerivedFrom,concept -> class,1.0
syringe,membrane,RelatedTo,class -> concept,1.0
syringe,inject,RelatedTo,class -> concept,1.0
syringe,needle,Synonym,concept -> class,1.0
syringe,piston,RelatedTo,class -> concept,1.0
syringe,douche,RelatedTo,concept -> class,1.0
syringe,inject,RelatedTo,class -> concept,1.0
syringe,hospital,AtLocation,class -> concept,1.0
syringe,needle,RelatedTo,class -> concept,1.0
syringe,needle,Synonym,class -> concept,1.0
syringe,shoot up,RelatedTo,class -> concept,1.0
syringe,chamber,RelatedTo,class -> concept,1.0
tank,weapon,IsA,class -> concept,2.82842712474619
tank,process,MannerOf,class -> concept,2.0
tank,drink,MannerOf,class -> concept,2.0
tank,reservoir,IsA,concept -> class,2.0
tank,store,MannerOf,class -> concept,2.0
tank,fish,AtLocation,concept -> class,2.0
tank,military,HasContext,class -> concept,2.0
tank,cooler,Synonym,class -> concept,2.0
tank,aquarium,IsA,concept -> class,2.0
tank,cistern,IsA,concept -> class,2.0
tank,gas holder,IsA,concept -> class,2.0
tank,vessel,IsA,class -> concept,2.0
tank,panzer,IsA,concept -> class,2.0
tank,vehicle,RelatedTo,class -> concept,1.6759999999999995
tank,weight,RelatedTo,class -> concept,1.0
tank,sport,RelatedTo,class -> concept,1.0
tank,grain,RelatedTo,class -> concept,1.0
tank,match,RelatedTo,class -> concept,1.0
tank,lizard,AtLocation,concept -> class,1.0
tank,panzer,RelatedTo,concept -> class,1.0
tank,header,RelatedTo,concept -> class,1.0
tank,container,IsA,class -> concept,1.0
tank,aquarium,RelatedTo,concept -> class,1.0
tank,war,AtLocation,class -> concept,1.0
tank,dip,RelatedTo,concept -> class,1.0
tank,hedgehog,RelatedTo,concept -> class,1.0
tank,cistern,RelatedTo,concept -> class,1.0
tank,reservoir,RelatedTo,class -> concept,1.0
tank,machine,IsA,class -> concept,1.0
tank,fail,RelatedTo,class -> concept,1.0
tank,slang,HasContext,class -> concept,1.0
tank,military,RelatedTo,class -> concept,0.5060000000000002
tank,guitar,occupation,class -> concept,0.5
tank,war,RelatedTo,class -> concept,0.4100000000000001
tank,truck,RelatedTo,class -> concept,0.3449999999999997
tank,gun,RelatedTo,class -> concept,0.25
tank,gas holder,RelatedTo,class -> concept,0.1720000000000001
tank,holder,RelatedTo,class -> concept,0.1720000000000001
tank,fish,RelatedTo,concept -> class,0.1019999999999998
tank,top,RelatedTo,class -> concept,0.1009999999999999
teapot,spout,HasA,class -> concept,2.0
teapot,teakettle,RelatedTo,class -> concept,2.0
teapot,tea,DerivedFrom,class -> concept,1.0
teapot,hollowware,RelatedTo,concept -> class,1.0
teapot,brew,RelatedTo,class -> concept,1.0
teapot,vessel,RelatedTo,class -> concept,1.0
teapot,tea,AtLocation,concept -> class,1.0
teapot,kettle,RelatedTo,class -> concept,1.0
teapot,cosy,RelatedTo,concept -> class,1.0
teapot,tecosy,RelatedTo,concept -> class,1.0
teapot,tea,RelatedTo,class -> concept,1.0
teapot,tecosy,RelatedTo,concept -> class,1.0
teapot,mashing,RelatedTo,concept -> class,1.0
teapot,spout,AtLocation,concept -> class,1.0
teapot,teakettle,RelatedTo,concept -> class,1.0
teapot,handle,RelatedTo,concept -> class,0.2240000000000002
television,commercial,AtLocation,concept -> class,6.6332495807108
television,news,AtLocation,concept -> class,5.291502622129181
television,show,AtLocation,concept -> class,2.82842712474619
television,sitcom,AtLocation,concept -> class,2.82842712474619
television,appliance,IsA,class -> concept,2.82842712474619
television,audio,PartOf,concept -> class,2.0
television,channel,AtLocation,concept -> class,2.0
television,video,PartOf,concept -> class,2.0
television,machine,IsA,class -> concept,2.0
television,program,AtLocation,concept -> class,2.0
television,video,Synonym,concept -> class,2.0
television,cable,IsA,concept -> class,2.0
television,audio,PartOf,concept -> class,2.0
television,news,RelatedTo,concept -> class,1.4240000000000004
television,tube,Synonym,class -> concept,1.0
television,vcr,AtLocation,concept -> class,1.0
television,voice,HasContext,concept -> class,1.0
television,commercial,RelatedTo,concept -> class,1.0
television,roll,HasContext,concept -> class,1.0
television,box,RelatedTo,concept -> class,1.0
television,daypart,HasContext,concept -> class,1.0
television,spot,RelatedTo,concept -> class,1.0
television,prime time,HasContext,concept -> class,1.0
television,tube,RelatedTo,concept -> class,1.0
television,pip,HasContext,concept -> class,1.0
television,movie,AtLocation,concept -> class,1.0
television,snipe,RelatedTo,concept -> class,1.0
television,closedown,HasContext,concept -> class,1.0
television,wash,HasContext,concept -> class,1.0
television,program,RelatedTo,concept -> class,1.0
television,cable,RelatedTo,concept -> class,1.0
television,apartment,AtLocation,class -> concept,1.0
television,channel,RelatedTo,concept -> class,1.0
television,daypart,RelatedTo,concept -> class,1.0
television,motel,AtLocation,class -> concept,1.0
television,prime time,HasContext,concept -> class,1.0
thimble,sewing,RelatedTo,class -> concept,3.198124450361492
thimble,cap,IsA,class -> concept,2.0
thimble,container,IsA,class -> concept,2.0
thimble,finger,RelatedTo,class -> concept,1.7599999999999998
thimble,thumb,RelatedTo,class -> concept,1.556
thimble,protection,RelatedTo,class -> concept,1.235
thimble,cup,RelatedTo,class -> concept,1.012
thimble,thumb,DerivedFrom,class -> concept,1.0
thimble,needle,RelatedTo,class -> concept,1.0
thimble,sewing,HasContext,class -> concept,1.0
thimble,nautical,HasContext,class -> concept,1.0
thimble,metal,RelatedTo,class -> concept,1.0
thimble,finger,RelatedTo,class -> concept,1.0
thimble,sewing,RelatedTo,class -> concept,1.0
thimble,cap,RelatedTo,class -> concept,1.0
thimble,push,RelatedTo,class -> concept,1.0
thimble,small,RelatedTo,class -> concept,0.601
thimble,needle,RelatedTo,class -> concept,0.419
thimble,tool,RelatedTo,class -> concept,0.4129999999999998
thimble,work,RelatedTo,class -> concept,0.1829999999999998
thimble,accessory,RelatedTo,class -> concept,0.1749999999999998
thimble,metal,RelatedTo,class -> concept,0.1619999999999999
thimble,little,RelatedTo,class -> concept,0.1280000000000001
throne,cathedra,IsA,concept -> class,2.0
throne,mercy seat,IsA,concept -> class,2.0
throne,position,IsA,class -> concept,2.0
throne,musnud,IsA,concept -> class,2.0
throne,thronal,RelatedTo,concept -> class,1.0
throne,stool,RelatedTo,class -> concept,1.0
throne,cathedra,RelatedTo,concept -> class,1.0
throne,mercy seat,RelatedTo,concept -> class,1.0
throne,chair,IsA,class -> concept,1.0
throne,archaic,HasContext,class -> concept,1.0
throne,thronal,DerivedFrom,concept -> class,1.0
throne,cathedral,RelatedTo,concept -> class,1.0
throne,stool,RelatedTo,concept -> class,1.0
throne,seat,RelatedTo,class -> concept,1.0
throne,dominion,RelatedTo,concept -> class,1.0
throne,position,RelatedTo,class -> concept,1.0
throne,seat,IsA,class -> concept,1.0
throne,apse,RelatedTo,concept -> class,1.0
throne,music,HasContext,class -> concept,1.0
throne,dominion,RelatedTo,class -> concept,1.0
throne,dais,RelatedTo,class -> concept,1.0
throne,cathedral,RelatedTo,concept -> class,1.0
throne,rank,RelatedTo,class -> concept,1.0
throne,dais,RelatedTo,concept -> class,1.0
throne,king,RelatedTo,concept -> class,0.6829999999999998
toaster,bread,RelatedTo,class -> concept,2.292596780945136
toaster,machine,IsA,class -> concept,2.0
toaster,supporter,IsA,class -> concept,2.0
toaster,wassailer,Synonym,concept -> class,2.0
toaster,kitchen,RelatedTo,class -> concept,1.262
toaster,appliance,RelatedTo,class -> concept,1.221
toaster,cat,AtLocation,concept -> class,1.0
toaster,toast,RelatedTo,concept -> class,1.0
toaster,toast,DerivedFrom,class -> concept,1.0
toaster,fish,RelatedTo,class -> concept,1.0
toaster,electronic,RelatedTo,class -> concept,1.0
toaster,bread,AtLocation,concept -> class,1.0
toaster,toast,RelatedTo,class -> concept,1.0
toaster,archaic,HasContext,class -> concept,1.0
toaster,bread,RelatedTo,class -> concept,1.0
toaster,cooker,RelatedTo,class -> concept,0.439
toaster,cooking,RelatedTo,class -> concept,0.3890000000000002
toaster,tool,RelatedTo,class -> concept,0.2469999999999999
toaster,bread,RelatedTo,concept -> class,0.2189999999999998
toaster,device,RelatedTo,class -> concept,0.217
toaster,butter,RelatedTo,class -> concept,0.1739999999999999
toaster,oven,RelatedTo,class -> concept,0.1539999999999999
toaster,vertical,RelatedTo,class -> concept,0.1539999999999999
toaster,appliance,RelatedTo,concept -> class,0.1219999999999998
torch,flashlight,Synonym,concept -> class,2.82842712474619
torch,flashlight,Synonym,class -> concept,2.0
torch,light,IsA,class -> concept,2.0
torch,burn,MannerOf,class -> concept,2.0
torch,flambeau,IsA,concept -> class,2.0
torch,flashlight,Synonym,class -> concept,2.0
torch,flash,RelatedTo,concept -> class,1.0
torch,handlamp,RelatedTo,concept -> class,1.0
torch,light,IsA,class -> concept,1.0
torch,flame,RelatedTo,class -> concept,1.0
torch,stick,RelatedTo,class -> concept,1.0
torch,lantern,RelatedTo,concept -> class,1.0
torch,flambeau,RelatedTo,concept -> class,1.0
torch,light cave,CapableOf,class -> concept,1.0
torch,flashlight,RelatedTo,class -> concept,1.0
torch,handlamp,RelatedTo,class -> concept,1.0
torch,fire,RelatedTo,class -> concept,1.0
torch,device,IsA,class -> concept,1.0
torch,arsonist,RelatedTo,class -> concept,1.0
torch,slang,HasContext,class -> concept,1.0
torch,burn,Synonym,class -> concept,1.0
torch,light,RelatedTo,concept -> class,0.1869999999999998
torch,fire,RelatedTo,concept -> class,0.1829999999999998
torch,flash,RelatedTo,concept -> class,0.1600000000000001
tractor,farm,AtLocation,class -> concept,3.4641016151377544
tractor,skidder,IsA,concept -> class,2.0
tractor,vehicle,IsA,class -> concept,2.0
tractor,bulldozer,IsA,concept -> class,2.0
tractor,truck,IsA,class -> concept,2.0
tractor,farm,RelatedTo,concept -> class,1.052
tractor,bulldozer,IsA,concept -> class,1.0
tractor,loader,RelatedTo,concept -> class,1.0
tractor,pusher,RelatedTo,concept -> class,1.0
tractor,perkinism,RelatedTo,class -> concept,1.0
tractor,airplane,RelatedTo,class -> concept,1.0
tractor,bulldozer,RelatedTo,concept -> class,1.0
tractor,archaic,HasContext,class -> concept,1.0
tractor,perkinism,RelatedTo,class -> concept,1.0
tractor,perkinism,RelatedTo,concept -> class,1.0
tractor,archaic,HasContext,class -> concept,1.0
tractor,propeller,RelatedTo,class -> concept,1.0
tractor,18 wheeler,RelatedTo,concept -> class,1.0
tractor,pusher,RelatedTo,class -> concept,1.0
tractor,farm,RelatedTo,class -> concept,0.9219999999999996
tractor,equipment,RelatedTo,class -> concept,0.484
tractor,vehicle,RelatedTo,class -> concept,0.4380000000000001
tractor,john,RelatedTo,class -> concept,0.2149999999999998
tractor,wheel,RelatedTo,class -> concept,0.145
tractor,grass,RelatedTo,class -> concept,0.1189999999999997
tray,turntable,IsA,concept -> class,2.0
tray,salver,IsA,concept -> class,2.0
tray,receptacle,IsA,class -> concept,2.0
tray,alms dish,IsA,concept -> class,2.0
tray,inkstand,IsA,concept -> class,2.0
tray,hill,RelatedTo,class -> concept,1.0
tray,inkstand,RelatedTo,concept -> class,1.0
tray,plug,RelatedTo,concept -> class,1.0
tray,cafeteria,RelatedTo,class -> concept,1.0
tray,platter,RelatedTo,concept -> class,1.0
tray,layette,RelatedTo,concept -> class,1.0
tray,computing,HasContext,class -> concept,1.0
tray,case,RelatedTo,concept -> class,1.0
tray,table,RelatedTo,concept -> class,1.0
tray,alert,RelatedTo,class -> concept,1.0
tray,slide,RelatedTo,class -> concept,1.0
tray,slice,RelatedTo,concept -> class,1.0
tray,salver,RelatedTo,concept -> class,1.0
tray,kitchen,RelatedTo,class -> concept,0.3679999999999999
tray,tree,EtymologicallyRelatedTo,class -> concept,0.25
tray,platter,RelatedTo,class -> concept,0.2469999999999999
tray,holder,RelatedTo,class -> concept,0.2059999999999999
tray,implement,RelatedTo,class -> concept,0.1859999999999999
tray,platter,RelatedTo,concept -> class,0.1789999999999998
tray,food,RelatedTo,class -> concept,0.1760000000000001
tray,flat,RelatedTo,class -> concept,0.1440000000000001
tray,cafeteria,RelatedTo,class -> concept,0.1059999999999998
tricycle,velocipede,Synonym,concept -> class,2.0
tricycle,pedicab,IsA,concept -> class,2.0
tricycle,tri,DerivedFrom,class -> concept,1.0
tricycle,monocycle,RelatedTo,concept -> class,1.0
tricycle,bicycle,RelatedTo,concept -> class,1.0
tricycle,cycle,RelatedTo,class -> concept,1.0
tricycle,tricyclist,RelatedTo,concept -> class,1.0
tricycle,transport,IsA,class -> concept,1.0
tricycle,pedicab,RelatedTo,concept -> class,1.0
tricycle,stell,MadeOf,class -> concept,1.0
tricycle,bicycle,RelatedTo,concept -> class,1.0
tricycle,tricycling,FormOf,concept -> class,1.0
tricycle,tricyclist,DerivedFrom,concept -> class,1.0
tricycle,bicycle,EtymologicallyRelatedTo,concept -> class,0.25
trimaran,boat,RelatedTo,class -> concept,1.0
trimaran,monohull,RelatedTo,class -> concept,1.0
trimaran,multihull,IsA,class -> concept,1.0
trimaran,multihull,RelatedTo,class -> concept,1.0
trimaran,swath,RelatedTo,concept -> class,1.0
trimaran,tri,DerivedFrom,class -> concept,1.0
trimaran,ama,RelatedTo,concept -> class,1.0
trimaran,hull,RelatedTo,class -> concept,1.0
trimaran,sacayan,RelatedTo,concept -> class,1.0
trimaran,monohull,RelatedTo,concept -> class,1.0
tripod,leg,PartOf,concept -> class,2.0
tripod,rack,IsA,class -> concept,2.0
tripod,easel,IsA,concept -> class,2.0
tripod,camerstore,AtLocation,class -> concept,2.0
tripod,three legs,HasA,class -> concept,2.0
tripod,camera,RelatedTo,class -> concept,1.822
tripod,three,RelatedTo,class -> concept,1.108
tripod,bipod,RelatedTo,class -> concept,1.0
tripod,monopod,RelatedTo,concept -> class,1.0
tripod,cat,RelatedTo,concept -> class,1.0
tripod,lebes,RelatedTo,concept -> class,1.0
tripod,legged,RelatedTo,class -> concept,1.0
tripod,bipod,RelatedTo,concept -> class,1.0
tripod,tri,DerivedFrom,class -> concept,1.0
tripod,three,RelatedTo,class -> concept,1.0
tripod,slang,HasContext,class -> concept,1.0
tripod,pod,DerivedFrom,class -> concept,1.0
tripod,pan,RelatedTo,concept -> class,1.0
tripod,monopod,RelatedTo,class -> concept,1.0
tripod,easel,RelatedTo,concept -> class,0.5449999999999999
tripod,three legs,RelatedTo,class -> concept,0.4889999999999999
tripod,legged,RelatedTo,class -> concept,0.4050000000000002
tripod,equipment,RelatedTo,class -> concept,0.2120000000000002
tripod,hold,RelatedTo,class -> concept,0.1779999999999999
tripod,holder,RelatedTo,class -> concept,0.1429999999999998
trolleybus,bus,IsA,class -> concept,2.0
trolleybus,tehran,RelatedTo,concept -> class,0.5
trolleybus,chișinău,RelatedTo,concept -> class,0.5
trombone,orchestra,AtLocation,class -> concept,2.0
trombone,sackbut,IsA,concept -> class,2.0
trombone,music,UsedFor,class -> concept,2.0
trombone,play music,UsedFor,class -> concept,2.0
trombone,brass,IsA,class -> concept,2.0
trombone,trombonist,RelatedTo,concept -> class,2.0
trombone,band,AtLocation,class -> concept,2.0
trombone,instrument,RelatedTo,class -> concept,1.5949999999999998
trombone,brass,RelatedTo,concept -> class,1.157
trombone,tromboon,RelatedTo,concept -> class,1.0
trombone,trombonist,DerivedFrom,concept -> class,1.0
trombone,long,HasProperty,class -> concept,1.0
trombone,family,RelatedTo,class -> concept,1.0
trombone,brass,IsA,class -> concept,1.0
trombone,sackbut,RelatedTo,concept -> class,1.0
trombone,sliding,RelatedTo,class -> concept,1.0
trombone,brass,RelatedTo,class -> concept,1.0
trombone,slide,RelatedTo,concept -> class,1.0
trombone,jazz,UsedFor,class -> concept,1.0
trombone,tromboon,DerivedFrom,concept -> class,1.0
trombone,brass,RelatedTo,class -> concept,0.7999999999999998
trombone,slide,RelatedTo,class -> concept,0.4220000000000001
trombone,trumpet,RelatedTo,class -> concept,0.3970000000000002
trombone,horn,RelatedTo,class -> concept,0.3420000000000001
trombone,slider,RelatedTo,class -> concept,0.193
trombone,long,RelatedTo,class -> concept,0.1499999999999999
trombone,music,RelatedTo,class -> concept,0.1269999999999997
trombone,horn,RelatedTo,concept -> class,0.1030000000000002
turnstile,gate,IsA,class -> concept,2.0
turnstile,syntactic,RelatedTo,class -> concept,1.0
turnstile,turnpike,RelatedTo,concept -> class,1.0
turnstile,stile,RelatedTo,concept -> class,1.0
turnstile,turn,DerivedFrom,class -> concept,1.0
turnstile,stile,DerivedFrom,class -> concept,1.0
turnstile,cattle,RelatedTo,class -> concept,1.0
turnstile,passage,RelatedTo,class -> concept,1.0
turnstile,area,RelatedTo,class -> concept,1.0
turnstile,sequent,RelatedTo,concept -> class,1.0
turnstile,public,RelatedTo,class -> concept,1.0
turnstile,store,AtLocation,class -> concept,1.0
turnstile,device,RelatedTo,class -> concept,1.0
turnstile,tourniquet,RelatedTo,concept -> class,1.0
turnstile,control,RelatedTo,class -> concept,1.0
turnstile,admissions,UsedFor,class -> concept,1.0
turnstile,rotating,RelatedTo,class -> concept,1.0
umbrella,closet,AtLocation,class -> concept,4.0
umbrella,your car,AtLocation,class -> concept,2.82842712474619
umbrella,shade,RelatedTo,concept -> class,2.0474374227311563
umbrella,gamp,IsA,concept -> class,2.0
umbrella,military,HasContext,class -> concept,2.0
umbrella,canopy,IsA,class -> concept,2.0
umbrella,rib,PartOf,concept -> class,2.0
umbrella,handle,PartOf,concept -> class,2.0
umbrella,rain,RelatedTo,class -> concept,1.2599999999999998
umbrella,brolly,Synonym,class -> concept,1.0
umbrella,scope,Synonym,class -> concept,1.0
umbrella,protection,Synonym,class -> concept,1.0
umbrella,brolly,RelatedTo,concept -> class,1.0
umbrella,cover,RelatedTo,class -> concept,1.0
umbrella,store,AtLocation,class -> concept,1.0
umbrella,sun,RelatedTo,class -> concept,1.0
umbrella,gamp,RelatedTo,concept -> class,1.0
umbrella,rain,RelatedTo,class -> concept,1.0
umbrella,gamp,Synonym,class -> concept,1.0
umbrella,gamp,RelatedTo,class -> concept,1.0
umbrella,suitcase,AtLocation,class -> concept,1.0
umbrella,protection,RelatedTo,class -> concept,1.0
umbrella,tee,RelatedTo,concept -> class,1.0
umbrella,scope,IsA,class -> concept,1.0
umbrella,parasol,Synonym,class -> concept,1.0
umbrella,brolly,Synonym,concept -> class,1.0
umbrella,range,RelatedTo,class -> concept,1.0
umbrella,rainshade,Synonym,class -> concept,1.0
umbrella,shade,IsA,class -> concept,1.0
umbrella,parasol,RelatedTo,class -> concept,1.0
umbrella,protection,IsA,class -> concept,1.0
umbrella,parasol,RelatedTo,concept -> class,1.0
umbrella,rainshade,Synonym,concept -> class,1.0
umbrella,rainshade,RelatedTo,concept -> class,1.0
umbrella,shade,RelatedTo,class -> concept,0.2789999999999999
umbrella,brolly,EtymologicallyRelatedTo,concept -> class,0.25
umbrella,cover,RelatedTo,class -> concept,0.1699999999999999
umbrella,shelter,RelatedTo,class -> concept,0.1360000000000001
umbrella,cover,RelatedTo,concept -> class,0.1019999999999998
umbrella,protection,RelatedTo,class -> concept,0.1019999999999998
unicycle,vehicle,IsA,class -> concept,2.0
unicycle,bicycle,MannerOf,class -> concept,2.0
unicycle,monocycle,Synonym,concept -> class,2.0
unicycle,bicycle,RelatedTo,concept -> class,1.0
unicycle,monowheel,RelatedTo,concept -> class,1.0
unicycle,acrobat,RelatedTo,class -> concept,1.0
unicycle,bicycle,RelatedTo,class -> concept,1.0
unicycle,unicyclist,DerivedFrom,concept -> class,1.0
unicycle,move,RelatedTo,class -> concept,1.0
unicycle,bicycle,RelatedTo,concept -> class,1.0
unicycle,cycle,RelatedTo,class -> concept,1.0
unicycle,cycle,DerivedFrom,class -> concept,1.0
unicycle,unicyclist,RelatedTo,concept -> class,1.0
unicycle,travel,RelatedTo,class -> concept,1.0
unicycle,monocycle,RelatedTo,concept -> class,1.0
vase,table,AtLocation,class -> concept,4.47213595499958
vase,flower,AtLocation,concept -> class,3.4641016151377544
vase,shelf,AtLocation,class -> concept,2.0
vase,jar,IsA,class -> concept,2.0
vase,urn,IsA,concept -> class,2.0
vase,container,IsA,class -> concept,2.0
vase,alabastron,RelatedTo,concept -> class,1.0
vase,basket,RelatedTo,concept -> class,1.0
vase,cabinet,AtLocation,class -> concept,1.0
vase,ncam,RelatedTo,class -> concept,1.0
vase,flower,RelatedTo,class -> concept,1.0
vase,urn,RelatedTo,concept -> class,1.0
vase,murrhine,RelatedTo,concept -> class,1.0
vase,urn,RelatedTo,concept -> class,0.5629999999999997
vase,flower,RelatedTo,concept -> class,0.2730000000000001
vase,holder,RelatedTo,class -> concept,0.173
vase,flower,RelatedTo,class -> concept,0.173
vase,glass,RelatedTo,concept -> class,0.165
vase,container,RelatedTo,class -> concept,0.157
vase,vessel,RelatedTo,concept -> class,0.137
vestment,pontifical,IsA,concept -> class,2.0
vestment,alb,IsA,concept -> class,2.0
vestment,chasuble,IsA,concept -> class,2.0
vestment,orphrey,PartOf,concept -> class,2.0
vestment,surplice,IsA,concept -> class,2.0
vestment,pallium,IsA,concept -> class,2.0
vestment,vestibule,RelatedTo,concept -> class,1.0
vestment,garment,RelatedTo,class -> concept,1.0
vestment,vestibule,RelatedTo,class -> concept,1.0
vestment,surplice,RelatedTo,concept -> class,1.0
vestment,invest,RelatedTo,class -> concept,1.0
vestment,clothing,RelatedTo,class -> concept,1.0
vestment,chasuble,RelatedTo,concept -> class,1.0
vestment,robe,RelatedTo,class -> concept,1.0
vestment,office,RelatedTo,class -> concept,1.0
vestment,invest,RelatedTo,concept -> class,1.0
viaduct,bridge,IsA,class -> concept,2.0
viaduct,road,RelatedTo,class -> concept,1.0
viaduct,aqueduct,RelatedTo,concept -> class,1.0
viaduct,traffic,RelatedTo,class -> concept,1.0
viaduct,rail,RelatedTo,class -> concept,1.0
viaduct,bridge,RelatedTo,class -> concept,1.0
viaduct,transport,HasContext,class -> concept,1.0
viaduct,bridge,IsA,class -> concept,1.0
viaduct,causeway,RelatedTo,concept -> class,1.0
viaduct,several,RelatedTo,class -> concept,1.0
viaduct,aqueduct,RelatedTo,class -> concept,1.0
viaduct,span,RelatedTo,class -> concept,1.0
violin,instrument,RelatedTo,class -> concept,4.325736931437232
violin,fiddle,RelatedTo,concept -> class,3.071156134096734
violin,orchestra,AtLocation,class -> concept,2.82842712474619
violin,play music,UsedFor,class -> concept,2.82842712474619
violin,fiddle,Synonym,concept -> class,2.0
violin,musical,RelatedTo,class -> concept,1.855
violin,string,RelatedTo,class -> concept,1.366
violin,viola,RelatedTo,class -> concept,1.266
violin,bow,RelatedTo,class -> concept,1.0629999999999995
violin,pluck,RelatedTo,concept -> class,1.0
violin,instrument,RelatedTo,class -> concept,1.0
violin,viola,RelatedTo,class -> concept,1.0
violin,fiddle,RelatedTo,concept -> class,1.0
violin,string,UsedFor,concept -> class,1.0
violin,opera,AtLocation,class -> concept,1.0
violin,music,HasContext,class -> concept,1.0
violin,bow,RelatedTo,class -> concept,1.0
violin,purfling,RelatedTo,concept -> class,1.0
violin,scroll,RelatedTo,concept -> class,1.0
violin,frog,RelatedTo,concept -> class,1.0
violin,fiddle,RelatedTo,concept -> class,1.0
violin,table,RelatedTo,concept -> class,1.0
violin,play,RelatedTo,class -> concept,1.0
violin,fiddle,Synonym,concept -> class,1.0
violin,viola,RelatedTo,concept -> class,1.0
violin,music,UsedFor,class -> concept,1.0
violin,mandolin,RelatedTo,concept -> class,1.0
violin,fiddle,Synonym,class -> concept,1.0
violin,canada,AtLocation,class -> concept,1.0
violin,fiddle,RelatedTo,class -> concept,0.932
violin,music,RelatedTo,class -> concept,0.919
violin,small,RelatedTo,class -> concept,0.5819999999999999
violin,bass,RelatedTo,concept -> class,0.4519999999999999
violin,orchestra,RelatedTo,class -> concept,0.407
violin,string,RelatedTo,concept -> class,0.367
violin,guitar,RelatedTo,class -> concept,0.3069999999999999
violin,case,RelatedTo,concept -> class,0.2770000000000001
violin,little,RelatedTo,class -> concept,0.2530000000000001
violin,wood,RelatedTo,class -> concept,0.2450000000000001
violin,orchestra,RelatedTo,concept -> class,0.2219999999999999
violin,instrument,RelatedTo,concept -> class,0.2179999999999999
violin,opera,RelatedTo,class -> concept,0.1869999999999998
violin,mini,RelatedTo,class -> concept,0.1349999999999998
violin,music,RelatedTo,concept -> class,0.121
volleyball,ball,IsA,class -> concept,2.0
volleyball,court game,IsA,class -> concept,2.0
volleyball,spike,HasContext,concept -> class,1.0
volleyball,court,RelatedTo,concept -> class,1.0
volleyball,wallyball,DerivedFrom,concept -> class,1.0
volleyball,wallyball,RelatedTo,concept -> class,1.0
volleyball,court,RelatedTo,class -> concept,1.0
volleyball,player,RelatedTo,class -> concept,1.0
volleyball,net,RelatedTo,concept -> class,1.0
volleyball,ball,RelatedTo,class -> concept,1.0
volleyball,set,HasContext,concept -> class,1.0
volleyball,game,RelatedTo,class -> concept,1.0
volleyball,volley,DerivedFrom,class -> concept,1.0
volleyball,net,RelatedTo,class -> concept,1.0
volleyball,ball,IsA,class -> concept,1.0
volleyball,tool,HasContext,concept -> class,1.0
volleyball,volley,Synonym,concept -> class,1.0
volleyball,net,UsedFor,concept -> class,1.0
volleyball,set,HasContext,concept -> class,1.0
volleyball,spike,HasContext,concept -> class,1.0
volleyball,sport,IsA,class -> concept,0.5
volleyball,spike,RelatedTo,concept -> class,0.3359999999999998
volleyball,wallyball,EtymologicallyRelatedTo,concept -> class,0.25
volleyball,court,RelatedTo,concept -> class,0.104
wallet,money,RelatedTo,class -> concept,9.827308889009238
wallet,money,AtLocation,concept -> class,7.483314773547882
wallet,pocket,RelatedTo,class -> concept,6.414670685233965
wallet,pocket,AtLocation,class -> concept,4.898979485566356
wallet,leather,RelatedTo,class -> concept,4.664761515876241
wallet,holder,RelatedTo,class -> concept,4.496220635155709
wallet,billfold,RelatedTo,class -> concept,4.254409477236529
wallet,paper bill,AtLocation,concept -> class,4.0
wallet,bill,AtLocation,concept -> class,2.82842712474619
wallet,container,RelatedTo,class -> concept,2.662329806766998
wallet,case,IsA,class -> concept,2.0
wallet,billfold,Synonym,concept -> class,2.0
wallet,billfold,Synonym,class -> concept,2.0
wallet,bill,RelatedTo,class -> concept,1.294
wallet,keep,RelatedTo,class -> concept,1.218
wallet,money,RelatedTo,concept -> class,1.174
wallet,case,RelatedTo,class -> concept,1.0
wallet,rubber,AtLocation,concept -> class,1.0
wallet,check,AtLocation,concept -> class,1.0
wallet,coin,AtLocation,concept -> class,1.0
wallet,pouch,AtLocation,concept -> class,1.0
wallet,knapsack,Synonym,class -> concept,1.0
wallet,bed,AtLocation,class -> concept,1.0
wallet,flat,RelatedTo,class -> concept,1.0
wallet,money,RelatedTo,class -> concept,1.0
wallet,plastic,RelatedTo,class -> concept,1.0
wallet,archaic,HasContext,class -> concept,1.0
wallet,leather,RelatedTo,class -> concept,1.0
wallet,mail,RelatedTo,concept -> class,1.0
wallet,slang,HasContext,class -> concept,1.0
wallet,plastic,MadeOf,class -> concept,1.0
wallet,square,RelatedTo,class -> concept,0.5510000000000002
wallet,pouch,RelatedTo,class -> concept,0.528
wallet,small,RelatedTo,class -> concept,0.524
wallet,bag,RelatedTo,class -> concept,0.4180000000000001
