class,concept,relation,relation_direction,weight
plate,lady,RelatedTo,concept -> class,1.0
plate,fur,RelatedTo,class -> concept,1.0
plate,food,RelatedTo,class -> concept,1.0
plate,land,RelatedTo,concept -> class,1.0
plate,dish,RelatedTo,concept -> class,1.0
plate,glass,MadeOf,class -> concept,1.0
plate,dish,RelatedTo,concept -> class,1.0
plate,dish,IsA,class -> concept,1.0
poppy,golden cup,IsA,concept -> class,2.0
poppy,flower,IsA,class -> concept,2.0
poppy,flower,IsA,class -> concept,2.0
poppy,creamcups,IsA,concept -> class,2.0
poppy,celandine,IsA,concept -> class,2.0
poppy,music,HasContext,class -> concept,1.0
poppy,papaver,RelatedTo,class -> concept,1.0
poppy,pop,RelatedTo,class -> concept,1.0
poppy,poppies,RelatedTo,concept -> class,1.0
poppy,poppiness,DerivedFrom,concept -> class,1.0
poppy,poppiness,RelatedTo,concept -> class,1.0
poppy,creamcups,RelatedTo,class -> concept,1.0
poppy,pop,DerivedFrom,class -> concept,1.0
poppy,plant,RelatedTo,class -> concept,1.0
poppy,pop,RelatedTo,class -> concept,1.0
poppy,poppies,FormOf,concept -> class,1.0
poppy,papaver,RelatedTo,concept -> class,1.0
poppy,poppied,DerivedFrom,concept -> class,1.0
poppy,poppied,RelatedTo,concept -> class,1.0
poppy,music,RelatedTo,class -> concept,1.0
poppy,red,RelatedTo,class -> concept,1.0
poppy,flower,IsA,class -> concept,1.0
poppy,father,RelatedTo,class -> concept,1.0
poppy,canada,HasContext,class -> concept,1.0
poppy,pop,EtymologicallyRelatedTo,class -> concept,0.25
porcupine,rodent,IsA,class -> concept,2.0
porcupine,quill,PartOf,concept -> class,2.0
porcupine,hedgehog,Synonym,concept -> class,2.0
porcupine,quill,RelatedTo,concept -> class,1.0
porcupine,spine pig,RelatedTo,concept -> class,1.0
porcupine,hystricine,RelatedTo,class -> concept,1.0
porcupine,hedgehog,RelatedTo,class -> concept,1.0
porcupine,rodent,RelatedTo,concept -> class,1.0
porcupine,rodent,IsA,class -> concept,1.0
porcupine,rodent,RelatedTo,class -> concept,1.0
porcupine,spine pig,Synonym,class -> concept,1.0
porcupine,quill,RelatedTo,class -> concept,1.0
porcupine,coendou,RelatedTo,class -> concept,1.0
porcupine,coendou,RelatedTo,concept -> class,1.0
porcupine,animal,RelatedTo,class -> concept,1.0
porcupine,sphiggurus,IsA,concept -> class,1.0
porcupine,porpentine,RelatedTo,class -> concept,1.0
porcupine,porpentine,RelatedTo,concept -> class,1.0
porcupine,rodent,IsA,class -> concept,1.0
porcupine,hedgehog,RelatedTo,concept -> class,1.0
porcupine,hystricine,RelatedTo,concept -> class,1.0
porcupine,sphiggurus,RelatedTo,class -> concept,1.0
porcupine,spine pig,EtymologicallyRelatedTo,concept -> class,0.25
porcupine,porpentine,EtymologicallyRelatedTo,concept -> class,0.25
porcupine,spine pig,EtymologicallyRelatedTo,class -> concept,0.25
porcupine,quill,RelatedTo,concept -> class,0.1019999999999998
possum,phalanger,Synonym,class -> concept,2.0
possum,drey,RelatedTo,concept -> class,1.0
possum,play dead,CapableOf,class -> concept,1.0
possum,petaurine,RelatedTo,concept -> class,1.0
possum,cross road,CapableOf,class -> concept,1.0
possum,marsupial,RelatedTo,class -> concept,1.0
possum,fool enemy,CapableOf,class -> concept,1.0
possum,possa,FormOf,concept -> class,1.0
rabbit,animal,RelatedTo,class -> concept,7.6738517056299695
rabbit,hare,RelatedTo,class -> concept,5.826834475081646
rabbit,ears,RelatedTo,class -> concept,5.455639284263577
rabbit,small,RelatedTo,class -> concept,3.677499150237836
rabbit,mammal,RelatedTo,class -> concept,3.0357865537616444
rabbit,long ears,RelatedTo,class -> concept,2.9819456735494025
rabbit,animal,IsA,class -> concept,2.82842712474619
rabbit,mammal,IsA,class -> concept,2.82842712474619
rabbit,rodent,RelatedTo,class -> concept,2.823473038652928
rabbit,furry,RelatedTo,class -> concept,2.7247018185482244
rabbit,pet,RelatedTo,class -> concept,2.3949947807876324
rabbit,tail,RelatedTo,class -> concept,2.363895090734781
rabbit,fluffy,RelatedTo,class -> concept,2.2636254107073466
rabbit,carrots,RelatedTo,class -> concept,2.181742422927143
rabbit,cony,Synonym,concept -> class,2.0
rabbit,lapin,Synonym,class -> concept,2.0
rabbit,hare,Synonym,concept -> class,2.0
rabbit,lapin,IsA,concept -> class,2.0
rabbit,hunt,MannerOf,class -> concept,2.0
rabbit,hare,PartOf,class -> concept,2.0
rabbit,hare,RelatedTo,concept -> class,1.871
rabbit,white,RelatedTo,class -> concept,1.045
rabbit,fur,RelatedTo,class -> concept,1.009
rabbit,hare,RelatedTo,concept -> class,1.0
rabbit,fur,RelatedTo,class -> concept,1.0
rabbit,cony,Synonym,concept -> class,1.0
rabbit,mammal,RelatedTo,class -> concept,1.0
rabbit,hare,Synonym,concept -> class,1.0
rabbit,lapin,RelatedTo,concept -> class,1.0
rabbit,hunt,RelatedTo,class -> concept,1.0
rabbit,pet,IsA,class -> concept,1.0
rabbit,cony,RelatedTo,concept -> class,1.0
rabbit,rodent,IsA,class -> concept,1.0
rabbit,fur,RelatedTo,concept -> class,1.0
rabbit,animal,RelatedTo,class -> concept,1.0
rabbit,fluffy,RelatedTo,class -> concept,1.0
rabbit,long ears,HasA,class -> concept,1.0
rabbit,four legs,HasA,class -> concept,1.0
rabbit,burrow,RelatedTo,concept -> class,1.0
rabbit,cotton,RelatedTo,class -> concept,0.831
rabbit,eating,RelatedTo,class -> concept,0.5789999999999997
rabbit,burrow,RelatedTo,concept -> class,0.5760000000000001
rabbit,field,RelatedTo,class -> concept,0.5270000000000001
rabbit,mammal,IsA,class -> concept,0.5
rabbit,adult,RelatedTo,class -> concept,0.4939999999999998
rabbit,large,RelatedTo,class -> concept,0.4820000000000002
rabbit,show,RelatedTo,class -> concept,0.3380000000000001
raccoon,procyonid,IsA,class -> concept,2.0
raccoon,fur,IsA,class -> concept,2.0
raccoon,fur,RelatedTo,class -> concept,1.0
raccoon,procyon,RelatedTo,class -> concept,1.0
raccoon,procyonid,RelatedTo,class -> concept,1.0
raccoon,procyonid,RelatedTo,concept -> class,1.0
raccoon,procyon,IsA,class -> concept,1.0
raccoon,mammal,RelatedTo,class -> concept,1.0
raccoon,omnivore,RelatedTo,class -> concept,1.0
raccoon,animal,IsA,class -> concept,1.0
raccoon,coonhound,DerivedFrom,concept -> class,1.0
raccoon,coonhound,RelatedTo,concept -> class,1.0
raccoon,procyon,genus,class -> concept,0.5
raccoon,mammal,IsA,class -> concept,0.5
ray,guitarfish,IsA,concept -> class,2.0
ray,beam,Synonym,class -> concept,2.0
ray,skate,IsA,concept -> class,2.0
ray,sawfish,IsA,concept -> class,2.0
ray,irradiate,Synonym,class -> concept,2.0
ray,radiate,Synonym,class -> concept,2.0
ray,pedicel,IsA,class -> concept,2.0
ray,fin,PartOf,class -> concept,2.0
ray,half line,RelatedTo,concept -> class,1.0
ray,half line,Synonym,class -> concept,1.0
ray,radiate,RelatedTo,class -> concept,1.0
ray,pedicel,RelatedTo,class -> concept,1.0
ray,radiate,RelatedTo,concept -> class,1.0
ray,beam,RelatedTo,class -> concept,1.0
ray,sawfish,RelatedTo,concept -> class,1.0
ray,beam,RelatedTo,concept -> class,1.0
ray,skate,RelatedTo,concept -> class,1.0
ray,king,RelatedTo,class -> concept,1.0
ray,focus,RelatedTo,concept -> class,1.0
ray,half line,Synonym,concept -> class,1.0
ray,fish,RelatedTo,concept -> class,1.0
ray,irradiate,RelatedTo,concept -> class,1.0
ray,beam,SimilarTo,class -> concept,1.0
ray,fin,RelatedTo,class -> concept,1.0
ray,focus,RelatedTo,concept -> class,1.0
ray,guitarfish,RelatedTo,concept -> class,1.0
ray,music,HasContext,class -> concept,1.0
ray,sawfish,RelatedTo,concept -> class,1.0
ray,radiate,RelatedTo,concept -> class,1.0
ray,fish,RelatedTo,class -> concept,1.0
ray,beam,RelatedTo,concept -> class,0.96
ray,sun,RelatedTo,class -> concept,0.9169999999999998
ray,light,RelatedTo,class -> concept,0.7989999999999999
ray,light,RelatedTo,concept -> class,0.455
ray,beam,RelatedTo,class -> concept,0.4449999999999998
road,street,RelatedTo,concept -> class,8.581608240883522
road,street,RelatedTo,class -> concept,7.601052558692118
road,highway,IsA,concept -> class,7.483314773547882
road,path,RelatedTo,class -> concept,4.629038777111291
road,sign,RelatedTo,concept -> class,4.094386400915282
road,highway,RelatedTo,class -> concept,3.812086043100287
road,surface,RelatedTo,class -> concept,2.6229754097208
road,highway,RelatedTo,concept -> class,2.5266578715766013
road,avenue,RelatedTo,class -> concept,2.511573212152097
road,paved,RelatedTo,class -> concept,2.4108089928486667
road,highway,IsA,concept -> class,2.0
road,way,IsA,class -> concept,2.0
road,paved,ReceivesAction,class -> concept,2.0
road,surface,IsA,class -> concept,2.0
road,way,RelatedTo,class -> concept,1.734
road,lane,RelatedTo,class -> concept,1.5579999999999998
road,lane,RelatedTo,concept -> class,1.206
road,avenue,RelatedTo,concept -> class,1.148
road,truck,AtLocation,concept -> class,1.0
road,city,RelatedTo,class -> concept,1.0
road,nautical,HasContext,class -> concept,1.0
road,street,RelatedTo,concept -> class,1.0
road,highway,RelatedTo,concept -> class,1.0
road,lane,AtLocation,concept -> class,1.0
road,street,IsA,concept -> class,1.0
road,hill,RelatedTo,concept -> class,1.0
road,travel,RelatedTo,class -> concept,1.0
road,canada,HasContext,class -> concept,1.0
road,way,Synonym,concept -> class,1.0
road,avenue,IsA,concept -> class,1.0
road,lane,RelatedTo,concept -> class,1.0
road,vessel,RelatedTo,class -> concept,1.0
road,path,RelatedTo,class -> concept,1.0
road,crossing,RelatedTo,concept -> class,1.0
road,way,RelatedTo,class -> concept,1.0
rocket,machine,IsA,class -> concept,2.82842712474619
rocket,missile,IsA,concept -> class,2.0
rocket,rise,MannerOf,class -> concept,2.0
rocket,arugula,Synonym,concept -> class,2.0
rocket,projectile,Synonym,concept -> class,2.0
rocket,jet engine,IsA,class -> concept,2.0
rocket,erucsativa,Synonym,concept -> class,2.0
rocket,roquette,Synonym,concept -> class,2.0
rocket,vehicle,IsA,class -> concept,2.0
rocket,booster,IsA,concept -> class,2.0
rocket,booster,RelatedTo,concept -> class,1.0
rocket,missile,RelatedTo,concept -> class,1.0
rocket,fly,RelatedTo,class -> concept,1.0
rocket,projectile,RelatedTo,concept -> class,1.0
rocket,military,HasContext,class -> concept,1.0
rocket,missile,RelatedTo,class -> concept,1.0
rocket,roquette,Synonym,concept -> class,1.0
rocket,erucsativa,RelatedTo,class -> concept,1.0
rocket,jet engine,RelatedTo,concept -> class,1.0
rocket,vehicle,RelatedTo,class -> concept,1.0
rocket,missile,Synonym,concept -> class,1.0
rocket,slang,HasContext,class -> concept,1.0
rocket,rise,RelatedTo,class -> concept,1.0
rocket,machine,RelatedTo,class -> concept,0.4580000000000002
rocket,missile,RelatedTo,concept -> class,0.3330000000000002
rocket,missile,RelatedTo,class -> concept,0.302
rocket,arugula,EtymologicallyRelatedTo,class -> concept,0.25
rocket,arugula,EtymologicallyRelatedTo,concept -> class,0.25
rocket,sky,RelatedTo,class -> concept,0.1709999999999998
rocket,vehicle,RelatedTo,class -> concept,0.1560000000000001
rose,flower,RelatedTo,concept -> class,4.380867494001616
rose,thorn,RelatedTo,concept -> class,2.252998002662231
rose,pink,IsA,class -> concept,2.0
rose,thorns,HasA,class -> concept,2.0
rose,hip,PartOf,concept -> class,2.0
rose,sweetbrier,IsA,concept -> class,2.0
rose,shrub,IsA,class -> concept,2.0
rose,flower,RelatedTo,class -> concept,1.706
rose,rise,RelatedTo,class -> concept,1.0
rose,colour,RelatedTo,class -> concept,1.0
rose,rise,FormOf,class -> concept,1.0
rose,red,HasProperty,class -> concept,1.0
rose,rosy,DerivedFrom,concept -> class,1.0
rose,garden,AtLocation,class -> concept,1.0
rose,hip,RelatedTo,concept -> class,1.0
rose,polar,RelatedTo,class -> concept,1.0
rose,rosy,RelatedTo,concept -> class,1.0
rose,plant,IsA,class -> concept,1.0
rose,shrub,RelatedTo,class -> concept,1.0
rose,red,RelatedTo,class -> concept,1.0
rose,pink,RelatedTo,class -> concept,1.0
rose,flower,RelatedTo,class -> concept,1.0
rose,sweetbrier,RelatedTo,concept -> class,1.0
rose,plant,RelatedTo,class -> concept,1.0
rose,rosy,RelatedTo,class -> concept,1.0
rose,flower,IsA,class -> concept,1.0
rose,bush,IsA,class -> concept,1.0
rose,red,RelatedTo,class -> concept,0.8280000000000003
rose,colour,IsA,class -> concept,0.5
rose,plant,IsA,class -> concept,0.5
rose,thorns,RelatedTo,class -> concept,0.4439999999999999
rose,rise,EtymologicallyRelatedTo,class -> concept,0.25
rose,red,RelatedTo,concept -> class,0.1230000000000002
sea,water,RelatedTo,class -> concept,7.055494312945054
sea,fish,RelatedTo,concept -> class,6.056401571890689
sea,isle,AtLocation,concept -> class,4.898979485566356
sea,coast,RelatedTo,concept -> class,4.88794435320207
sea,wave,RelatedTo,concept -> class,4.879754092164891
sea,blue,RelatedTo,concept -> class,4.012978943378597
sea,salt,RelatedTo,concept -> class,3.685105154537656
sea,sailing on,UsedFor,class -> concept,3.4641016151377544
sea,body,RelatedTo,class -> concept,3.300908965724441
sea,small,RelatedTo,class -> concept,2.755358415887123
sea,sand,RelatedTo,concept -> class,2.417436658942691
sea,salt,RelatedTo,class -> concept,2.241428116179504
sea,blue,RelatedTo,class -> concept,2.027806696901852
sea,bay,PartOf,concept -> class,2.0
sea,coral,AtLocation,concept -> class,2.0
sea,river,RelatedTo,concept -> class,1.6719999999999997
sea,large,RelatedTo,class -> concept,1.467
sea,water,RelatedTo,concept -> class,1.21
sea,fish,RelatedTo,class -> concept,1.177
sea,walrus,RelatedTo,concept -> class,1.1189999999999998
sea,water,PartOf,concept -> class,1.0
sea,calypso,RelatedTo,concept -> class,1.0
sea,body,RelatedTo,class -> concept,1.0
sea,porpoise,AtLocation,concept -> class,1.0
sea,dogfish,AtLocation,concept -> class,1.0
sea,vessel,AtLocation,concept -> class,1.0
sea,water,RelatedTo,concept -> class,1.0
seal,hunt,MannerOf,class -> concept,2.0
seal,stamp,IsA,class -> concept,2.0
seal,cachet,Synonym,class -> concept,2.0
seal,signet,IsA,concept -> class,2.0
seal,gasket,IsA,concept -> class,2.0
seal,fur,IsA,class -> concept,2.0
seal,fasten,Entails,class -> concept,2.0
seal,stamp,Synonym,concept -> class,2.0
seal,machine,UsedFor,concept -> class,2.0
seal,handstamp,IsA,concept -> class,2.0
seal,fastener,IsA,class -> concept,2.0
seal,device,IsA,class -> concept,2.0
seal,cachet,IsA,concept -> class,2.0
seal,walrus,RelatedTo,class -> concept,1.648
seal,liquid,RelatedTo,class -> concept,1.0
seal,walrus,RelatedTo,class -> concept,1.0
seal,england,RelatedTo,class -> concept,1.0
seal,clapmatch,RelatedTo,concept -> class,1.0
seal,bull,RelatedTo,concept -> class,1.0
seal,clapmatch,RelatedTo,class -> concept,1.0
seal,chess,HasContext,class -> concept,1.0
seal,gasket,RelatedTo,concept -> class,1.0
seal,scarab,RelatedTo,concept -> class,1.0
seal,stamp,RelatedTo,class -> concept,1.0
seal,porpoise,RelatedTo,concept -> class,1.0
seal,hunt,RelatedTo,class -> concept,1.0
seal,signet,RelatedTo,concept -> class,1.0
shark,any ocean,AtLocation,class -> concept,11.31370849898476
shark,seworld,AtLocation,class -> concept,3.4641016151377544
shark,reef,AtLocation,class -> concept,2.82842712474619
shark,pool hall,AtLocation,class -> concept,2.82842712474619
shark,zoo,AtLocation,class -> concept,2.82842712474619
shark,dogfish,IsA,concept -> class,2.0
shark,hammerhead,IsA,concept -> class,2.0
shark,thresher,IsA,concept -> class,2.0
shark,fish,MannerOf,class -> concept,2.0
shark,fish,RelatedTo,class -> concept,1.718
shark,fish,RelatedTo,concept -> class,1.293
shark,eaten,ReceivesAction,class -> concept,1.0
shark,dogfish,RelatedTo,class -> concept,1.0
shark,dogfish,RelatedTo,concept -> class,1.0
shark,hammerhead,RelatedTo,concept -> class,1.0
shark,news,AtLocation,class -> concept,1.0
shark,fish,IsA,class -> concept,1.0
shark,thresher,RelatedTo,class -> concept,1.0
shark,haye,RelatedTo,concept -> class,1.0
shark,fish,RelatedTo,class -> concept,1.0
shark,haye,Synonym,class -> concept,1.0
shark,fish,RelatedTo,concept -> class,1.0
shark,thresher,RelatedTo,concept -> class,1.0
shark,fish,IsA,class -> concept,1.0
shark,hammerhead,RelatedTo,class -> concept,1.0
shark,fish,RelatedTo,class -> concept,1.0
shark,insect,IsA,class -> concept,0.5
shark,fish,IsA,class -> concept,0.5
shark,fin,RelatedTo,class -> concept,0.4020000000000001
shark,animal,RelatedTo,class -> concept,0.3500000000000001
shark,dogfish,EtymologicallyRelatedTo,class -> concept,0.25
shark,haye,EtymologicallyRelatedTo,class -> concept,0.25
shark,white,RelatedTo,class -> concept,0.2429999999999998
shark,water,RelatedTo,class -> concept,0.169
shrew,virago,IsA,concept -> class,2.0
shrew,yenta,IsA,concept -> class,2.0
shrew,termagant,Synonym,concept -> class,2.0
shrew,scold,RelatedTo,class -> concept,1.0
shrew,soricine,RelatedTo,concept -> class,1.0
shrew,soricidae,RelatedTo,class -> concept,1.0
shrew,solenodon,DerivedFrom,concept -> class,1.0
shrew,soricidae,DerivedFrom,concept -> class,1.0
shrew,soricine,RelatedTo,concept -> class,1.0
shrew,pejorative,HasContext,class -> concept,1.0
shrew,soricoid,RelatedTo,concept -> class,1.0
shrew,dunnart,RelatedTo,concept -> class,1.0
shrew,rodent,IsA,class -> concept,1.0
shrew,viraginous,RelatedTo,concept -> class,1.0
shrew,virago,RelatedTo,concept -> class,1.0
shrew,mammal,IsA,class -> concept,0.5
skunk,animal,RelatedTo,class -> concept,2.5791471458604294
skunk,rotter,Synonym,class -> concept,2.0
skunk,shutout,Synonym,class -> concept,2.0
skunk,polecat,Synonym,concept -> class,2.0
skunk,wood pussy,Synonym,concept -> class,2.0
skunk,white,RelatedTo,class -> concept,1.269
skunk,mephitis,RelatedTo,class -> concept,1.0
skunk,slang,HasContext,class -> concept,1.0
skunk,polecat,RelatedTo,class -> concept,1.0
skunk,slang,HasContext,class -> concept,1.0
skunk,punk,DerivedFrom,class -> concept,1.0
skunk,shutout,RelatedTo,class -> concept,1.0
skunk,punk,RelatedTo,class -> concept,1.0
skunk,mammal,RelatedTo,class -> concept,1.0
skunk,cribbage,HasContext,class -> concept,1.0
skunk,skinhead,RelatedTo,class -> concept,1.0
skunk,mephitis,RelatedTo,concept -> class,1.0
skunk,skinhead,DerivedFrom,class -> concept,1.0
skunk,cribbage,HasContext,class -> concept,1.0
skunk,beer,HasContext,class -> concept,1.0
skunk,mustelidae,IsA,class -> concept,1.0
skunk,wood pussy,RelatedTo,concept -> class,1.0
skunk,polecat,RelatedTo,concept -> class,1.0
skunk,mammal,IsA,class -> concept,0.5
skunk,rodent,RelatedTo,class -> concept,0.3490000000000002
skunk,wild,RelatedTo,class -> concept,0.3239999999999998
skunk,cat,RelatedTo,class -> concept,0.262
skunk,mammal,RelatedTo,class -> concept,0.2149999999999998
skyscraper,large city,AtLocation,class -> concept,3.4641016151377544
skyscraper,city,AtLocation,class -> concept,3.4641016151377544
skyscraper,building,RelatedTo,class -> concept,2.4232209969377534
skyscraper,urbareas,UsedFor,class -> concept,2.0
skyscraper,sky,DerivedFrom,class -> concept,2.0
skyscraper,building,IsA,class -> concept,2.0
skyscraper,tall,RelatedTo,class -> concept,1.885
skyscraper,building,IsA,class -> concept,1.0
skyscraper,tower,IsA,class -> concept,1.0
skyscraper,office,AtLocation,concept -> class,1.0
skyscraper,archaic,HasContext,class -> concept,1.0
skyscraper,tower,RelatedTo,concept -> class,1.0
skyscraper,building,RelatedTo,class -> concept,1.0
skyscraper,sky,DerivedFrom,class -> concept,1.0
skyscraper,building,RelatedTo,concept -> class,0.5339999999999998
skyscraper,tower,RelatedTo,concept -> class,0.169
skyscraper,windows,RelatedTo,class -> concept,0.1680000000000001
skyscraper,sky,RelatedTo,class -> concept,0.1230000000000002
skyscraper,office,RelatedTo,concept -> class,0.1019999999999998
snail,shell,RelatedTo,class -> concept,2.170714168194422
snail,whelk,MannerOf,concept -> class,2.0
snail,escargot,RelatedTo,concept -> class,2.0
snail,gather,MannerOf,class -> concept,2.0
snail,escargot,Synonym,class -> concept,2.0
snail,gastropod,IsA,class -> concept,2.0
snail,gastropod,IsA,class -> concept,1.0
snail,slime,RelatedTo,concept -> class,1.0
snail,slug,RelatedTo,concept -> class,1.0
snail,animal,RelatedTo,class -> concept,1.0
snail,pod,RelatedTo,class -> concept,1.0
snail,animal,IsA,class -> concept,1.0
snail,military,HasContext,class -> concept,1.0
snail,slug,Synonym,class -> concept,1.0
snail,tortoise,RelatedTo,class -> concept,1.0
snail,animal,IsA,class -> concept,1.0
snail,dodman,Synonym,class -> concept,1.0
snail,slug,RelatedTo,class -> concept,1.0
snail,slug,Synonym,concept -> class,1.0
snail,shell,RelatedTo,class -> concept,1.0
snail,dodman,RelatedTo,concept -> class,1.0
snail,travel,RelatedTo,class -> concept,1.0
snail,slug,RelatedTo,class -> concept,0.94
snail,animal,RelatedTo,class -> concept,0.8600000000000003
snail,escargot,RelatedTo,class -> concept,0.8260000000000001
snail,insect,RelatedTo,class -> concept,0.4370000000000003
snail,shell,RelatedTo,concept -> class,0.4260000000000001
snail,small,RelatedTo,class -> concept,0.274
snail,gastropod,RelatedTo,class -> concept,0.1920000000000001
snail,water,RelatedTo,class -> concept,0.189
snail,food,RelatedTo,class -> concept,0.1379999999999999
snail,slime,RelatedTo,concept -> class,0.133
snail,garden,RelatedTo,class -> concept,0.1009999999999999
snake,bible,AtLocation,class -> concept,4.898979485566356
snake,garden,AtLocation,class -> concept,4.47213595499958
snake,field,AtLocation,class -> concept,4.0
snake,tree,AtLocation,class -> concept,4.0
snake,feild,AtLocation,class -> concept,4.0
snake,pit,AtLocation,class -> concept,3.4641016151377544
snake,cobra,IsA,concept -> class,3.4641016151377544
snake,amazon,AtLocation,class -> concept,3.4641016151377544
snake,python,RelatedTo,concept -> class,2.1175457492106275
snake,aquarium,AtLocation,class -> concept,2.0
snake,serpent,Synonym,concept -> class,2.0
snake,river,RelatedTo,concept -> class,1.241
snake,sun itself,CapableOf,class -> concept,1.0
snake,racer,RelatedTo,concept -> class,1.0
snake,slang,HasContext,class -> concept,1.0
snake,meadow,AtLocation,class -> concept,1.0
snake,dessert,AtLocation,class -> concept,1.0
snake,python,RelatedTo,concept -> class,1.0
snake,cobra,RelatedTo,concept -> class,1.0
snake,burrow,AtLocation,class -> concept,1.0
snake,nautical,HasContext,class -> concept,1.0
snake,python,IsA,concept -> class,1.0
snake,river,AtLocation,class -> concept,1.0
snake,reptile,RelatedTo,class -> concept,1.0
snake,cub,AtLocation,class -> concept,1.0
snake,serpent,Synonym,concept -> class,1.0
snake,wild,AtLocation,class -> concept,1.0
snake,serpent,RelatedTo,concept -> class,1.0
snake,creek,AtLocation,class -> concept,1.0
spider,spin webs,CapableOf,class -> concept,2.82842712474619
spider,arachnid,IsA,class -> concept,2.82842712474619
spider,web,RelatedTo,concept -> class,2.819929077122331
spider,arachnid,RelatedTo,class -> concept,2.151278689523977
spider,web,AtLocation,class -> concept,2.0
spider,arachnid,IsA,class -> concept,2.0
spider,tarantula,IsA,concept -> class,2.0
spider,program,IsA,class -> concept,2.0
spider,cellar,AtLocation,class -> concept,2.0
spider,animal,IsA,class -> concept,1.0
spider,arachnid,RelatedTo,concept -> class,1.0
spider,arthropod,IsA,class -> concept,1.0
spider,music,HasContext,class -> concept,1.0
spider,web,RelatedTo,class -> concept,1.0
spider,tarantula,IsA,concept -> class,1.0
spider,retiary,RelatedTo,concept -> class,1.0
spider,cooking,HasContext,class -> concept,1.0
spider,tarantula,IsA,concept -> class,1.0
spider,slang,HasContext,class -> concept,1.0
spider,attercop,RelatedTo,concept -> class,1.0
spider,attercop,Synonym,class -> concept,1.0
spider,leg,PartOf,concept -> class,1.0
spider,arachnid,IsA,class -> concept,1.0
spider,insect,RelatedTo,concept -> class,1.0
spider,retiary,RelatedTo,concept -> class,1.0
spider,silk,RelatedTo,concept -> class,1.0
spider,soda,RelatedTo,class -> concept,1.0
spider,floor,AtLocation,class -> concept,1.0
spider,arthropod,RelatedTo,class -> concept,1.0
spider,web,RelatedTo,concept -> class,1.0
spider,england,HasContext,class -> concept,1.0
spider,silk,RelatedTo,concept -> class,0.8140000000000001
spider,arachnid,RelatedTo,concept -> class,0.5
spider,widow,RelatedTo,concept -> class,0.4950000000000001
spider,legs,RelatedTo,class -> concept,0.488
spider,insect,RelatedTo,class -> concept,0.2930000000000001
spider,attercop,EtymologicallyRelatedTo,class -> concept,0.25
spider,insect,RelatedTo,concept -> class,0.173
spider,bug,RelatedTo,class -> concept,0.1480000000000001
squirrel,animal,RelatedTo,class -> concept,12.835263924049244
squirrel,rodent,RelatedTo,class -> concept,12.830744327590663
squirrel,tail,RelatedTo,class -> concept,11.52631771208828
squirrel,tree,RelatedTo,class -> concept,10.85743984556212
squirrel,nuts,RelatedTo,class -> concept,9.631614610230208
squirrel,rat,RelatedTo,class -> concept,9.265203721451568
squirrel,bushy,RelatedTo,class -> concept,8.517980981429814
squirrel,furry,RelatedTo,class -> concept,7.752676957025876
squirrel,nut,RelatedTo,class -> concept,7.737441437581289
squirrel,small,RelatedTo,class -> concept,7.35064623009433
squirrel,chipmunk,RelatedTo,class -> concept,7.086607086610631
squirrel,mammal,RelatedTo,class -> concept,5.691045598130453
squirrel,fluffy,RelatedTo,class -> concept,4.067923303111797
squirrel,tree,AtLocation,class -> concept,4.0
squirrel,brown,RelatedTo,class -> concept,3.07701153718994
squirrel,eating,RelatedTo,class -> concept,2.9785902705810345
squirrel,fur,RelatedTo,class -> concept,2.973213749463701
squirrel,red,RelatedTo,class -> concept,2.8551707479588675
squirrel,chipmunk,IsA,concept -> class,2.0
squirrel,rodent,IsA,class -> concept,2.0
squirrel,fur,IsA,class -> concept,2.0
squirrel,wild,RelatedTo,class -> concept,1.7889999999999997
squirrel,legs,RelatedTo,class -> concept,1.266
squirrel,woods,RelatedTo,class -> concept,1.152
squirrel,eat,RelatedTo,class -> concept,1.1269999999999998
squirrel,climbing,RelatedTo,class -> concept,1.0590000000000002
squirrel,machine,RelatedTo,class -> concept,1.0
squirrel,rodent,IsA,class -> concept,1.0
squirrel,chipmunk,RelatedTo,concept -> class,1.0
squirrel,tree,LocatedNear,class -> concept,1.0
squirrel,vermin,IsA,class -> concept,1.0
squirrel,animal,IsA,class -> concept,1.0
squirrel,street,AtLocation,class -> concept,1.0
squirrel,rodent,RelatedTo,class -> concept,1.0
squirrel,chipmunk,IsA,concept -> class,1.0
squirrel,drey,RelatedTo,concept -> class,1.0
squirrel,nuts,Desires,class -> concept,1.0
squirrel,rodent,RelatedTo,concept -> class,1.0
squirrel,large,RelatedTo,class -> concept,0.959
squirrel,four legs,RelatedTo,class -> concept,0.8500000000000001
squirrel,chipmunk,RelatedTo,concept -> class,0.762
squirrel,cat,RelatedTo,class -> concept,0.6259999999999999
squirrel,mammal,IsA,class -> concept,0.5
squirrel,garden,RelatedTo,class -> concept,0.3900000000000001
squirrel,tree,RelatedTo,concept -> class,0.3879999999999999
squirrel,gather,RelatedTo,class -> concept,0.2599999999999998
squirrel,ears,RelatedTo,class -> concept,0.2160000000000002
streetcar,trolley,Synonym,concept -> class,2.0
streetcar,horsecar,IsA,concept -> class,2.0
streetcar,tramcar,Synonym,concept -> class,2.0
streetcar,cable car,RelatedTo,concept -> class,1.0
streetcar,trolley,RelatedTo,class -> concept,1.0
streetcar,street,AtLocation,class -> concept,1.0
streetcar,tramway,RelatedTo,concept -> class,1.0
streetcar,street,DerivedFrom,class -> concept,1.0
streetcar,tramcar,RelatedTo,concept -> class,1.0
